282-,-,-,-,-,-
-0.182742,-0.007482,0.031722,0.003073,-0.012886,0.061879
-0.171061,-0.002707,0.029841,0.002983,-0.012872,0.060436
-0.159047,0.001968,0.027746,0.002778,-0.013159,0.058423
-0.146745,0.006254,0.026016,0.002403,-0.013679,0.055814
-0.134591,0.010118,0.025058,0.001811,-0.014238,0.052713
-0.123335,0.013594,0.025170,0.001025,-0.014604,0.049318
-0.113731,0.016655,0.026485,0.000157,-0.014579,0.045871
-0.106206,0.019246,0.028873,-0.000632,-0.014027,0.042594
-0.100674,0.021316,0.032044,-0.001186,-0.012907,0.039644
-0.096659,0.022900,0.035713,-0.001388,-0.011285,0.037084
-0.093494,0.024262,0.039495,-0.001178,-0.009318,0.034869
-0.090401,0.025805,0.042682,-0.000527,-0.007229,0.032841
-0.086726,0.027782,0.044401,0.000538,-0.005255,0.030753
-0.082081,0.030231,0.043911,0.001892,-0.003593,0.028289
-0.076360,0.033041,0.040924,0.003292,-0.002363,0.025160
-0.069780,0.035856,0.036038,0.004397,-0.001596,0.021285
-0.062833,0.038073,0.030672,0.004835,-0.001242,0.016797
-0.056396,0.039213,0.026377,0.004336,-0.001166,0.011949
-0.051695,0.039269,0.024273,0.002859,-0.001179,0.007031
-0.049726,0.038575,0.024839,0.000651,-0.001073,0.002318
-0.050823,0.037468,0.027886,-0.001817,-0.000645,-0.001955
-0.054593,0.036200,0.032633,-0.004020,0.000270,-0.005643
-0.060153,0.035007,0.037937,-0.005538,0.001747,-0.008728
-0.066626,0.034168,0.042542,-0.006151,0.003722,-0.011343
-0.073401,0.034016,0.045285,-0.005872,0.005967,-0.013735
-0.080116,0.034757,0.045408,-0.004926,0.008139,-0.016176
-0.086603,0.036292,0.042797,-0.003682,0.009864,-0.018894
-0.092940,0.038242,0.037971,-0.002539,0.010852,-0.022029
-0.099643,0.039990,0.031906,-0.001850,0.010983,-0.025674
-0.107404,0.040893,0.025794,-0.001861,0.010317,-0.029837
-0.116439,0.040677,0.020790,-0.002630,0.009112,-0.034312
-0.126520,0.039460,0.017794,-0.004016,0.007740,-0.038746
-0.137426,0.037408,0.017293,-0.005736,0.006556,-0.042806
-0.148939,0.034636,0.019218,-0.007455,0.005815,-0.046242
-0.160646,0.031187,0.023003,-0.008859,0.005635,-0.048922
-0.171954,0.026940,0.027926,-0.009713,0.006006,-0.050845
-0.182323,0.021845,0.033339,-0.009897,0.006829,-0.052140
-0.191357,0.016343,0.038564,-0.009403,0.007964,-0.053038
-0.199002,0.011239,0.042797,-0.008315,0.009251,-0.053797
-0.205909,0.006948,0.045292,-0.006797,0.010522,-0.054629
-0.213137,0.003266,0.045611,-0.005132,0.011631,-0.055628
-0.221447,0.000030,0.043732,-0.003750,0.012452,-0.056725
-0.231055,-0.002722,0.040243,-0.003037,0.012889,-0.057757
-0.241811,-0.005188,0.036434,-0.003116,0.012938,-0.058586
-0.253326,-0.007715,0.033825,-0.003829,0.012750,-0.059096
-0.265056,-0.010371,0.033305,-0.004866,0.012612,-0.059170
-0.276680,-0.012792,0.034573,-0.005886,0.012816,-0.058738
-0.288484,-0.014551,0.036537,-0.006596,0.013459,-0.057872
-0.301064,-0.015643,0.037966,-0.006801,0.014360,-0.056769
-0.314625,-0.016358,0.037858,-0.006471,0.015151,-0.055678
-0.328942,-0.017062,0.036302,-0.005726,0.015462,-0.054816
-0.344110,-0.018296,0.034476,-0.004856,0.015117,-0.054158
-0.360856,-0.020205,0.032924,-0.004394,0.014227,-0.053308
-0.379594,-0.021789,0.031185,-0.004777,0.013081,-0.051794
-0.399502,-0.021826,0.029182,-0.005827,0.011991,-0.049481
-0.419027,-0.020428,0.027703,-0.006892,0.011194,-0.046567
-0.436936,-0.018813,0.027609,-0.007416,0.010830,-0.043311
-0.453196,-0.017743,0.029502,-0.007190,0.010922,-0.039804
-0.469187,-0.017077,0.033812,-0.006173,0.011434,-0.035801
-0.485939,-0.016702,0.039540,-0.004375,0.012352,-0.030851
-0.502252,-0.016523,0.043725,-0.001978,0.013568,-0.024864
-0.515697,-0.016017,0.043487,0.000649,0.014718,-0.018324
-0.524756,-0.014662,0.037819,0.002992,0.015250,-0.011909
-0.529456,-0.012022,0.027647,0.004450,0.014615,-0.006121
-0.530802,-0.007773,0.015371,0.004661,0.012447,-0.001185
-0.529969,-0.002488,0.004254,0.003827,0.008685,0.002898
-0.527550,0.002203,-0.002782,0.002568,0.003668,0.006331
-0.523160,0.004717,-0.004431,0.001527,-0.001876,0.009476
-0.515846,0.004525,-0.001475,0.001050,-0.007077,0.012743
-0.504925,0.002028,0.003842,0.001114,-0.011245,0.016435
-0.490549,-0.002014,0.009225,0.001456,-0.014101,0.020637
-0.473659,-0.006710,0.013363,0.001768,-0.015798,0.025208
-0.455487,-0.011265,0.016200,0.001846,-0.016758,0.029892
-0.436934,-0.015338,0.018835,0.001665,-0.017395,0.034526
-0.418275,-0.018899,0.022599,0.001356,-0.017846,0.039116
-0.399582,-0.021778,0.027706,0.001161,-0.017915,0.043685
-0.381055,-0.023886,0.033011,0.001336,-0.017279,0.048169
-0.363038,-0.025465,0.036929,0.001991,-0.015821,0.052423
-0.346042,-0.026768,0.038525,0.003027,-0.013789,0.056240
-,-,-,-,-,-
-0.005295,-0.000551,0.000532,0.000066,-0.000180,0.001216
-0.030310,-0.003160,0.003023,0.000358,-0.001047,0.007020
-0.083016,-0.008665,0.008385,0.000907,-0.002947,0.019512
-0.151050,-0.015824,0.015911,0.001485,-0.005556,0.036292
-0.213117,-0.022553,0.024226,0.001833,-0.008112,0.052743
-0.254379,-0.027364,0.032259,0.001872,-0.009881,0.065370
-0.270689,-0.029561,0.039266,0.001692,-0.010447,0.072833
-0.266420,-0.029116,0.044673,0.001469,-0.009840,0.075619
-0.249793,-0.026527,0.048081,0.001389,-0.008456,0.075170
-0.228481,-0.022555,0.049310,0.001587,-0.006870,0.073060
-0.207365,-0.017974,0.048486,0.002104,-0.005612,0.070495
-0.188577,-0.013471,0.046194,0.002837,-0.004982,0.068139
-0.172310,-0.009463,0.043305,0.003588,-0.005021,0.066145
-0.157797,-0.005918,0.040578,0.004153,-0.005593,0.064309
-0.144278,-0.002420,0.038476,0.004405,-0.006521,0.062271
-0.131435,0.001475,0.037192,0.004357,-0.007669,0.059683
-0.119416,0.005873,0.036646,0.004151,-0.008945,0.056318
-0.108627,0.010547,0.036558,0.003955,-0.010283,0.052144
-0.099417,0.015131,0.036693,0.003860,-0.011607,0.047339
-0.091991,0.019324,0.037009,0.003868,-0.012783,0.042245
-0.086440,0.023041,0.037563,0.003943,-0.013580,0.037268
-0.082576,0.026361,0.038234,0.004066,-0.013757,0.032753
-0.079838,0.029307,0.038630,0.004241,-0.013199,0.028886
-0.077509,0.031771,0.038407,0.004464,-0.012008,0.025659
-0.074878,0.033700,0.037564,0.004706,-0.010447,0.022863
-0.071291,0.035235,0.036355,0.004924,-0.008755,0.020202
-0.066444,0.036548,0.035121,0.005042,-0.007036,0.017482
-0.060648,0.037662,0.034246,0.004958,-0.005258,0.014658
-0.054765,0.038548,0.034029,0.004606,-0.003305,0.011762
-0.049839,0.039231,0.034495,0.004019,-0.001044,0.008864
-0.046658,0.039821,0.035352,0.003310,0.001596,0.006033
-0.045609,0.040581,0.036084,0.002620,0.004553,0.003321
-0.046643,0.041785,0.036109,0.002088,0.007596,0.000705
-0.049270,0.043410,0.034975,0.001816,0.010336,-0.001958
-0.052670,0.045140,0.032528,0.001805,0.012336,-0.004918
-0.056000,0.046730,0.028982,0.001916,0.013244,-0.008465
-0.059084,0.048198,0.024934,0.001959,0.012940,-0.012806
-0.062804,0.049675,0.021139,0.001803,0.011604,-0.017955
-0.068437,0.051160,0.018126,0.001422,0.009652,-0.023687
-0.076805,0.052368,0.016074,0.000867,0.007581,-0.029600
-0.087862,0.052876,0.014939,0.000200,0.005831,-0.035253
-0.100557,0.052413,0.014497,-0.000526,0.004739,-0.040220
-0.113434,0.050954,0.014358,-0.001274,0.004552,-0.044187
-0.125593,0.048585,0.014116,-0.002042,0.005367,-0.047055
-0.137025,0.045330,0.013566,-0.002882,0.007080,-0.048931
-0.148230,0.041210,0.012915,-0.003881,0.009381,-0.050061
-0.159702,0.036434,0.012792,-0.005104,0.011828,-0.050727
-0.171606,0.031386,0.013838,-0.006501,0.014019,-0.051169
-0.183635,0.026440,0.016228,-0.007869,0.015724,-0.051560
-0.195159,0.021778,0.019555,-0.008939,0.016885,-0.052037
-0.205611,0.017389,0.023023,-0.009505,0.017535,-0.052719
-0.214851,0.013243,0.025856,-0.009519,0.017710,-0.053698
-0.223327,0.009414,0.027627,-0.009104,0.017425,-0.055007
-0.231998,0.005883,0.028348,-0.008470,0.016714,-0.056616
-0.242120,0.002538,0.028286,-0.007822,0.015653,-0.058439
-0.254608,-0.000543,0.027705,-0.007270,0.014353,-0.060315
-0.269243,-0.003475,0.026930,-0.006854,0.012951,-0.061993
-0.284841,-0.006925,0.026460,-0.006619,0.011573,-0.063218
-0.300254,-0.011358,0.026800,-0.006632,0.010303,-0.063853
-0.315034,-0.016339,0.028176,-0.006898,0.009182,-0.063914
-0.329332,-0.020842,0.030347,-0.007312,0.008205,-0.063510
-0.343493,-0.023983,0.032788,-0.007669,0.007302,-0.062772
-0.357856,-0.025695,0.035322,-0.007692,0.006378,-0.061821
-0.372837,-0.026899,0.038141,-0.007134,0.005381,-0.060680
-0.389076,-0.028361,0.040878,-0.006088,0.004374,-0.059138
-0.407163,-0.029180,0.042479,-0.005049,0.003541,-0.056833
-0.426973,-0.027687,0.042320,-0.004333,0.003074,-0.053627
-0.447585,-0.023639,0.040787,-0.003685,0.003033,-0.049785
-0.467855,-0.018393,0.038757,-0.002649,0.003285,-0.045684
-0.487089,-0.013327,0.037062,-0.001026,0.003516,-0.041413
-0.505250,-0.008914,0.036377,0.001109,0.003370,-0.036703
-0.521615,-0.005471,0.036603,0.003552,0.002741,-0.031243
-0.533574,-0.003508,0.036243,0.006015,0.001878,-0.024940
-0.538456,-0.002865,0.033635,0.008097,0.001133,-0.018025
-0.536048,-0.002569,0.028603,0.009383,0.000715,-0.010949
-0.528628,-0.001765,0.022410,0.009653,0.000640,-0.004072
-0.519236,-0.000282,0.016745,0.009028,0.000771,0.002494
-0.509661,0.001417,0.012846,0.007913,0.000847,0.008753
-0.499706,0.002475,0.011107,0.006786,0.000558,0.014648
-0.488367,0.002292,0.011256,0.005948,-0.000296,0.020087
-0.475118,0.001059,0.012627,0.005460,-0.001665,0.025037
-0.460114,-0.000589,0.014276,0.005254,-0.003301,0.029527
-0.443852,-0.002218,0.015195,0.005233,-0.004934,0.033592
-0.426892,-0.003844,0.014773,0.005286,-0.006429,0.037222
-0.409612,-0.005813,0.013257,0.005260,-0.007856,0.040396
-0.392182,-0.008494,0.011631,0.004974,-0.009394,0.043135
-0.374822,-0.011833,0.011065,0.004332,-0.011116,0.045485
-0.357729,-0.015224,0.012527,0.003419,-0.012900,0.047507
-0.341094,-0.018207,0.016325,0.002461,-0.014447,0.049346
-0.325218,-0.020767,0.021848,0.001657,-0.015369,0.051270
-0.310279,-0.022723,0.027921,0.001105,-0.015362,0.053493
-0.296277,-0.023599,0.033300,0.000886,-0.014367,0.055979
-0.283324,-0.023175,0.037067,0.001094,-0.012567,0.058460
-0.271749,-0.021716,0.038778,0.001737,-0.010316,0.060609
-0.261674,-0.019664,0.038383,0.002659,-0.008036,0.062222
-0.252676,-0.017318,0.036184,0.003566,-0.006124,0.063275
-0.244083,-0.014840,0.032849,0.004159,-0.004845,0.063849
-0.235389,-0.012322,0.029227,0.004242,-0.004275,0.064028
-0.226358,-0.009743,0.026027,0.003763,-0.004357,0.063853
-0.216884,-0.006959,0.023711,0.002791,-0.005000,0.063283
-0.206964,-0.003862,0.022513,0.001488,-0.006128,0.062219
-0.196874,-0.000552,0.022479,0.000078,-0.007616,0.060632
-0.187030,0.002715,0.023576,-0.001222,-0.009273,0.058620
-0.177680,0.005717,0.025738,-0.002258,-0.010883,0.056374
-0.168780,0.008394,0.028698,-0.002938,-0.012237,0.054128
-0.159987,0.010879,0.031900,-0.003213,-0.013177,0.052049
-0.150722,0.013370,0.034693,-0.003069,-0.013631,0.050158
-0.140471,0.015887,0.036658,-0.002550,-0.013580,0.048335
-0.129139,0.018264,0.037752,-0.001804,-0.013015,0.046380
-0.117288,0.020477,0.038136,-0.001062,-0.011934,0.044118
-0.106049,0.022763,0.038007,-0.000555,-0.010399,0.041484
-0.096559,0.025318,0.037600,-0.000399,-0.008565,0.038528
-0.089359,0.028043,0.037127,-0.000540,-0.006661,0.035333
-0.084147,0.030568,0.036732,-0.000812,-0.004937,0.031962
-0.080009,0.032484,0.036603,-0.001056,-0.003606,0.028502
-0.075905,0.033603,0.036996,-0.001188,-0.002769,0.025050
-0.071141,0.034093,0.038036,-0.001212,-0.002336,0.021655
-0.065672,0.034410,0.039567,-0.001205,-0.002050,0.018314
-0.060055,0.035053,0.041205,-0.001253,-0.001622,0.014991
-0.055131,0.036344,0.042475,-0.001396,-0.000854,0.011631
-0.051561,0.038267,0.042986,-0.001623,0.000299,0.008156
-0.049603,0.040417,0.042621,-0.001924,0.001708,0.004469
-0.049389,0.042275,0.041647,-0.002304,0.003146,0.000492
-0.051160,0.043557,0.040555,-0.002752,0.004388,-0.003781
-0.055030,0.044290,0.039768,-0.003196,0.005294,-0.008295
-0.060706,0.044622,0.039475,-0.003494,0.005827,-0.012954
-0.067617,0.044664,0.039541,-0.003513,0.006031,-0.017654
-0.075291,0.044451,0.039590,-0.003207,0.005998,-0.022338
-,-,-,-,-,-
-0.001989,0.000743,0.000663,-0.000020,0.000113,-0.000703
-0.011681,0.004270,0.003763,-0.000125,0.000681,-0.004110
-0.033147,0.011773,0.010243,-0.000376,0.001989,-0.011602
-0.063402,0.021585,0.018580,-0.000775,0.003911,-0.021993
-0.095712,0.030657,0.026224,-0.001287,0.006040,-0.032714
-0.124513,0.036735,0.031442,-0.001880,0.007992,-0.041682
-0.146882,0.038952,0.033829,-0.002525,0.009549,-0.047921
-0.162509,0.037573,0.034027,-0.003205,0.010681,-0.051482
-0.173004,0.033594,0.033106,-0.003922,0.011483,-0.053060
-0.180916,0.028379,0.031993,-0.004654,0.012093,-0.053580
-0.188852,0.023180,0.031188,-0.005332,0.012607,-0.053875
-0.198644,0.018683,0.030848,-0.005886,0.013008,-0.054478
-0.210873,0.015012,0.030970,-0.006292,0.013154,-0.055568
-0.224993,0.012051,0.031460,-0.006557,0.012899,-0.057032
-0.239799,0.009567,0.032129,-0.006676,0.012226,-0.058570
-0.253866,0.007177,0.032788,-0.006651,0.011292,-0.059843
-0.266003,0.004596,0.033461,-0.006548,0.010412,-0.060608
-0.275981,0.001914,0.034375,-0.006498,0.009985,-0.060783
-0.284938,-0.000521,0.035533,-0.006573,0.010285,-0.060442
-0.294746,-0.002507,0.036490,-0.006705,0.011291,-0.059784
-0.306793,-0.004162,0.036781,-0.006754,0.012614,-0.059055
-0.321401,-0.005765,0.036521,-0.006622,0.013599,-0.058476
-0.338094,-0.007421,0.036512,-0.006284,0.013634,-0.058188
-0.356125,-0.008643,0.037915,-0.005714,0.012450,-0.058227
-0.375124,-0.009083,0.041185,-0.004845,0.010235,-0.058458
-0.395509,-0.009458,0.044901,-0.003745,0.007508,-0.058475
-0.417832,-0.009869,0.046797,-0.002703,0.004855,-0.057712
-0.441699,-0.008702,0.045819,-0.001889,0.002729,-0.055748
-0.465494,-0.005087,0.042533,-0.001072,0.001390,-0.052495
-0.487045,-0.000542,0.038243,0.000127,0.000908,-0.048056
-0.504909,0.002602,0.033927,0.001754,0.001128,-0.042593
-0.519112,0.003299,0.030023,0.003446,0.001667,-0.036391
-0.530629,0.002154,0.027011,0.004799,0.002066,-0.029771
-0.539791,0.000401,0.025201,0.005610,0.001991,-0.022994
-0.545503,-0.000865,0.024222,0.005864,0.001296,-0.016316
-0.546559,-0.000979,0.023799,0.005699,0.000060,-0.009877
-0.542743,-0.000176,0.024376,0.005356,-0.001364,-0.003536
-0.534439,0.000666,0.026222,0.005079,-0.002485,0.002989
-0.522004,0.000926,0.028767,0.005062,-0.002937,0.009843
-0.505843,0.000429,0.031042,0.005385,-0.002668,0.016903
-0.486764,-0.000773,0.032285,0.005989,-0.001939,0.023851
-0.465878,-0.002445,0.032173,0.006722,-0.001146,0.030327
-0.444199,-0.004278,0.030837,0.007410,-0.000639,0.036041
-0.422456,-0.006074,0.028831,0.007913,-0.000607,0.040826
-0.401009,-0.007748,0.026881,0.008120,-0.001055,0.044683
-0.380045,-0.009238,0.025367,0.007960,-0.001865,0.047719
-0.360183,-0.010495,0.024351,0.007460,-0.002890,0.050023
-0.342502,-0.011632,0.024191,0.006760,-0.004021,0.051656
-0.327978,-0.012917,0.025231,0.006000,-0.005187,0.052779
-0.316859,-0.014333,0.027025,0.005189,-0.006329,0.053676
-0.308367,-0.015441,0.028643,0.004305,-0.007463,0.054528
-0.301127,-0.015942,0.029576,0.003457,-0.008711,0.055270
-0.293782,-0.016069,0.030054,0.002810,-0.010183,0.055750
-0.285295,-0.016271,0.030653,0.002419,-0.011841,0.055949
-0.275073,-0.016681,0.031755,0.002231,-0.013498,0.055996
-0.263009,-0.017098,0.033438,0.002179,-0.014884,0.056050
-0.249446,-0.017265,0.035532,0.002215,-0.015710,0.056229
-0.234991,-0.016986,0.037699,0.002296,-0.015733,0.056583
-0.220263,-0.016140,0.039694,0.002347,-0.014828,0.057104
-0.205659,-0.014639,0.041404,0.002250,-0.013019,0.057744
-0.191453,-0.012352,0.042680,0.001927,-0.010505,0.058382
-0.178187,-0.009196,0.043400,0.001442,-0.007712,0.058787
-0.166512,-0.005219,0.043555,0.000985,-0.005190,0.058684
-0.156553,-0.000665,0.043157,0.000764,-0.003408,0.057874
-0.147725,0.004040,0.042256,0.000896,-0.002638,0.056278
-0.139186,0.008520,0.041030,0.001370,-0.002923,0.053918
-0.130336,0.012631,0.039721,0.002083,-0.004088,0.050887
-0.120997,0.016360,0.038547,0.002893,-0.005785,0.047318
-0.111431,0.019675,0.037688,0.003658,-0.007574,0.043382
-0.102131,0.022519,0.037182,0.004263,-0.009037,0.039271
-0.093517,0.024833,0.036927,0.004639,-0.009878,0.035168
-0.085857,0.026674,0.036799,0.004773,-0.009951,0.031217
-0.079287,0.028275,0.036643,0.004698,-0.009236,0.027513
-0.073712,0.029801,0.036373,0.004433,-0.007836,0.024087
-0.068887,0.031099,0.036300,0.003911,-0.005926,0.020894
-0.064813,0.031900,0.037093,0.003014,-0.003688,0.017856
-0.061848,0.032201,0.039227,0.001767,-0.001287,0.014947
-0.060269,0.032278,0.042638,0.000422,0.001164,0.012193
-0.059993,0.032460,0.046809,-0.000656,0.003619,0.009614
-0.060643,0.033041,0.050928,-0.001150,0.006050,0.007197
-0.061653,0.034265,0.053958,-0.000898,0.008342,0.004848
-0.062415,0.036139,0.054805,0.000068,0.010209,0.002349
-0.062644,0.038313,0.052914,0.001514,0.011271,-0.000631
-0.062656,0.040328,0.048688,0.003069,0.011239,-0.004441
-0.063133,0.042007,0.043076,0.004361,0.010109,-0.009292
-0.064831,0.043460,0.037011,0.005139,0.008206,-0.015142
-0.068846,0.044692,0.031281,0.005297,0.006006,-0.021691
-0.076536,0.045488,0.026558,0.004830,0.003920,-0.028433
-0.088400,0.045695,0.023301,0.003838,0.002174,-0.034785
-0.103460,0.045303,0.021740,0.002517,0.000840,-0.040248
-0.119825,0.044259,0.021869,0.001124,-0.000037,-0.044526
-0.135314,0.042446,0.023379,-0.000099,-0.000322,-0.047506
-0.148205,0.039786,0.025705,-0.001029,0.000209,-0.049230
-0.158086,0.036335,0.028206,-0.001687,0.001709,-0.049907
-0.165914,0.032333,0.030389,-0.002176,0.004129,-0.049878
-0.173197,0.028174,0.032065,-0.002574,0.007170,-0.049523
-0.181171,0.024235,0.033229,-0.002871,0.010350,-0.049189
-0.190437,0.020640,0.033840,-0.002993,0.013139,-0.049157
-0.200897,0.017243,0.033818,-0.002878,0.015072,-0.049637
-0.211943,0.013882,0.033246,-0.002544,0.015875,-0.050718
-0.222867,0.010580,0.032410,-0.002115,0.015543,-0.052335
-0.233365,0.007534,0.031585,-0.001766,0.014331,-0.054300
-0.243693,0.005020,0.030879,-0.001630,0.012640,-0.056367
-0.254329,0.003201,0.030216,-0.001749,0.010858,-0.058295
-0.265888,0.001849,0.029466,-0.002080,0.009233,-0.059895
-0.278907,0.000391,0.028646,-0.002550,0.007833,-0.061073
-0.293230,-0.001627,0.028139,-0.003086,0.006623,-0.061818
-0.308128,-0.004255,0.028615,-0.003623,0.005555,-0.062162
-0.322876,-0.007165,0.030494,-0.004047,0.004629,-0.062187
-0.337213,-0.009732,0.033581,-0.004147,0.003876,-0.062024
-0.351884,-0.011504,0.037027,-0.003712,0.003343,-0.061707
-0.368471,-0.012706,0.039512,-0.002702,0.003124,-0.061012
-0.388167,-0.013366,0.039777,-0.001376,0.003322,-0.059537
-0.410821,-0.012413,0.037135,-0.000165,0.003941,-0.056980
-0.435050,-0.009061,0.031953,0.000688,0.004878,-0.053342
-0.459034,-0.004189,0.025748,0.001264,0.005987,-0.048862
-0.481191,0.000611,0.020299,0.001756,0.007119,-0.043785
-0.500333,0.004317,0.016592,0.002269,0.008126,-0.038216
-0.515633,0.006655,0.014536,0.002794,0.008859,-0.032160
-0.526559,0.007895,0.013370,0.003246,0.009196,-0.025557
-0.532814,0.008599,0.012348,0.003541,0.009090,-0.018371
-0.534355,0.009118,0.011265,0.003654,0.008599,-0.010824
-0.531513,0.009306,0.010402,0.003627,0.007839,-0.003347
-0.525012,0.008894,0.009955,0.003514,0.006900,0.003650
-0.515770,0.007901,0.009712,0.003353,0.005763,0.009878
-0.504682,0.006512,0.009369,0.003166,0.004332,0.015208
-0.492413,0.004797,0.008910,0.002966,0.002532,0.019666
-0.479265,0.002727,0.008626,0.002733,0.000422,0.023407
-,-,-,-,-,-
-0.007616,-0.000113,0.000305,0.000011,-0.000125,0.000640
-0.043522,-0.000724,0.001838,0.000065,-0.000742,0.003760
-0.119321,-0.002241,0.005363,0.000192,-0.002136,0.010682
-0.217969,-0.004620,0.010477,0.000404,-0.004141,0.020396
-0.309605,-0.007400,0.015904,0.000717,-0.006311,0.030588
-0.373082,-0.010114,0.020448,0.001121,-0.008245,0.039323
-0.401981,-0.012491,0.023611,0.001553,-0.009699,0.045711
-0.401690,-0.014407,0.025457,0.001897,-0.010574,0.049910
-0.383188,-0.015780,0.026106,0.002009,-0.010879,0.052647
-0.357289,-0.016627,0.025677,0.001782,-0.010723,0.054678
-0.331552,-0.017199,0.024707,0.001193,-0.010328,0.056469
-0.309763,-0.017815,0.024266,0.000296,-0.009987,0.058150
-0.292670,-0.018512,0.025293,-0.000781,-0.009941,0.059650
-0.279230,-0.018962,0.027933,-0.001824,-0.010283,0.060841
-0.268002,-0.018854,0.031683,-0.002592,-0.010936,0.061619
-0.258076,-0.018187,0.035830,-0.002918,-0.011689,0.061947
-0.249051,-0.017008,0.039596,-0.002787,-0.012288,0.061911
-0.240573,-0.015208,0.042291,-0.002312,-0.012547,0.061714
-0.232087,-0.012781,0.043634,-0.001653,-0.012397,0.061568
-0.222836,-0.009920,0.043829,-0.000938,-0.011864,0.061592
-0.212141,-0.006923,0.043284,-0.000259,-0.011033,0.061759
-0.199567,-0.004081,0.042384,0.000291,-0.010031,0.061877
-0.185172,-0.001482,0.041507,0.000600,-0.009005,0.061670
-0.169878,0.000980,0.041031,0.000606,-0.008081,0.060912
-0.155072,0.003442,0.041291,0.000352,-0.007328,0.059516
-0.141805,0.006013,0.042500,-0.000015,-0.006750,0.057539
-0.130384,0.008803,0.044548,-0.000298,-0.006332,0.055135
-0.120346,0.011918,0.046861,-0.000299,-0.006064,0.052435
-0.110788,0.015397,0.048667,0.000122,-0.005939,0.049471
-0.100952,0.019097,0.049467,0.000961,-0.005937,0.046202
-0.090699,0.022679,0.049243,0.002035,-0.006014,0.042589
-0.080504,0.025852,0.048310,0.003079,-0.006092,0.038656
